VIN,VB1,C0,R0,L1,W1,L2,W2,L3,W3,L4,W4,L5,W5,Power,Gain,BW_3dB,UGB,PM,GM
855.0,781.0,1.0,1.0,726.0,80.0,825.0,21.0,599.0,24.0,167.0,44.0,912.0,24.0,6.107627e-05,60.05843,40642.28,30874990.0,58.1853,16.117
475.0,754.0,1.0,1.0,441.0,27.0,983.0,25.0,874.0,78.0,184.0,91.0,605.0,27.0,0.0001310302,61.80657,63244.55,48044980.0,68.5019,48.5563
503.0,735.0,8.0,1.0,656.0,69.0,294.0,22.0,362.0,60.0,309.0,99.0,343.0,22.0,0.0002928334,60.48782,26117.46,25358040.0,118.994,28.6756
726.0,626.0,3.0,1.0,208.0,82.0,611.0,12.0,252.0,43.0,277.0,74.0,922.0,27.0,0.0001844083,37.91337,577079.0,30874990.0,108.491,28.6789
522.0,841.0,1.0,2.0,493.0,31.0,494.0,53.0,625.0,59.0,337.0,83.0,940.0,80.0,0.0001109338,57.29778,98416.24,61404200.0,70.3325,32.8003
346.0,939.0,4.0,1.0,350.0,32.0,862.0,63.0,915.0,41.0,491.0,49.0,876.0,44.0,1.116243e-05,46.65931,10785.12,2779135.0,47.423,5.6942
345.0,876.0,6.0,6.0,252.0,77.0,918.0,73.0,358.0,94.0,323.0,90.0,335.0,23.0,4.424479e-05,56.37872,10785.12,12750420.0,132.917,22.4629
703.0,860.0,2.0,1.0,890.0,80.0,854.0,30.0,704.0,49.0,460.0,68.0,971.0,47.0,3.419114e-05,58.97645,16783.42,10472090.0,62.4521,13.7559
698.0,840.0,2.0,2.0,921.0,99.0,823.0,36.0,537.0,54.0,465.0,83.0,936.0,83.0,5.995606e-05,38.04394,153147.4,12750420.0,85.7133,44.5487
698.0,634.0,2.0,1.0,796.0,91.0,743.0,21.0,716.0,39.0,167.0,36.0,905.0,24.0,0.0002469863,64.33566,40642.28,61404200.0,90.8458,51.926
214.0,798.0,1.0,8.0,628.0,12.0,973.0,14.0,852.0,70.0,105.0,91.0,554.0,32.0,7.740643e-05,54.89512,40642.28,25358040.0,112.157,40.6504
576.0,811.0,1.0,2.0,900.0,69.0,787.0,10.0,605.0,38.0,381.0,87.0,217.0,4.0,2.830027e-05,62.77224,16783.42,16295760.0,53.5637,15.368
268.0,860.0,1.0,1.0,371.0,15.0,934.0,14.0,911.0,68.0,163.0,93.0,665.0,23.0,2.179837e-05,58.03562,16783.42,8193759.0,61.5745,19.2545
485.0,871.0,1.0,2.0,963.0,30.0,522.0,42.0,492.0,48.0,339.0,25.0,985.0,85.0,3.874729e-05,28.15217,577079.0,12750420.0,66.0484,45.199
362.0,969.0,1.0,2.0,231.0,61.0,404.0,66.0,608.0,40.0,689.0,44.0,103.0,39.0,1.199015e-05,43.36812,63244.55,8193759.0,64.0953,17.4732
213.0,883.0,1.0,1.0,932.0,64.0,631.0,13.0,563.0,38.0,188.0,89.0,196.0,15.0,2.324385e-05,55.64063,16783.42,8193759.0,69.2499,19.3595
274.0,845.0,7.0,2.0,239.0,67.0,173.0,73.0,235.0,94.0,323.0,92.0,338.0,87.0,0.0002753702,40.25615,370846.0,281716800.0,50.6438,14.3241
706.0,718.0,1.0,1.0,790.0,94.0,932.0,18.0,722.0,27.0,100.0,33.0,549.0,17.0,0.0001334109,59.75455,63244.55,61404200.0,67.5003,57.0477
678.0,828.0,1.0,6.0,957.0,87.0,983.0,50.0,322.0,56.0,220.0,33.0,795.0,17.0,5.07009e-05,61.59448,40642.28,48044980.0,66.4275,29.4874
379.0,794.0,1.0,1.0,452.0,28.0,986.0,18.0,921.0,70.0,214.0,92.0,603.0,26.0,7.037675e-05,59.53837,40642.28,25358040.0,65.3249,38.1689
491.0,820.0,1.0,2.0,880.0,31.0,525.0,39.0,552.0,64.0,316.0,20.0,993.0,82.0,7.345177e-05,23.78042,1397391.0,16295760.0,77.2972,53.3107
524.0,902.0,1.0,3.0,626.0,15.0,179.0,32.0,185.0,19.0,544.0,65.0,217.0,23.0,4.125971e-05,55.39767,40642.28,19841090.0,62.9465,25.6118
528.0,740.0,5.0,1.0,613.0,83.0,317.0,24.0,414.0,66.0,771.0,90.0,807.0,22.0,0.0002054192,63.77238,26117.46,30874990.0,74.7079,27.0385
705.0,632.0,2.0,1.0,796.0,89.0,744.0,17.0,571.0,32.0,139.0,21.0,855.0,24.0,0.0001827675,42.36152,370846.0,39459980.0,92.7224,55.8906
486.0,886.0,4.0,2.0,598.0,15.0,149.0,33.0,466.0,17.0,532.0,65.0,174.0,22.0,6.781252e-05,26.39449,238315.2,3383770.0,85.7438,37.6685
766.0,863.0,1.0,2.0,270.0,11.0,542.0,63.0,634.0,40.0,726.0,84.0,519.0,49.0,7.307753e-05,62.97606,40642.28,39459980.0,57.3102,20.2496
274.0,844.0,7.0,4.0,953.0,78.0,846.0,71.0,312.0,90.0,323.0,74.0,338.0,17.0,7.204032e-05,58.77848,10785.12,12750420.0,129.956,26.2832
495.0,704.0,3.0,2.0,224.0,14.0,898.0,21.0,123.0,15.0,459.0,28.0,972.0,26.0,0.0001098899,28.43024,577079.0,16295760.0,111.84,32.6016
510.0,842.0,1.0,2.0,492.0,32.0,538.0,43.0,583.0,59.0,350.0,91.0,991.0,84.0,9.350991e-05,63.1611,40642.28,48044980.0,71.6713,34.247
730.0,960.0,1.0,4.0,371.0,68.0,522.0,73.0,919.0,14.0,538.0,46.0,102.0,51.0,2.449811e-05,54.33985,26117.46,10472090.0,75.6679,35.9729
793.0,630.0,3.0,4.0,585.0,78.0,625.0,85.0,555.0,81.0,108.0,17.0,376.0,1.0,0.0001936916,25.97187,1397391.0,19841090.0,62.6645,28.2249
701.0,872.0,2.0,2.0,915.0,86.0,821.0,28.0,537.0,51.0,455.0,82.0,971.0,82.0,3.430094e-05,42.23513,63244.55,6729644.0,79.37,46.2399
499.0,260.0,3.0,3.0,772.0,12.0,709.0,66.0,894.0,15.0,672.0,90.0,308.0,41.0,0.001413401,27.3432,898000.8,25358040.0,-417.737,3.46218
723.0,961.0,1.0,3.0,273.0,68.0,506.0,73.0,919.0,16.0,562.0,45.0,127.0,46.0,2.03856e-05,57.06381,16783.42,10472090.0,63.948,17.5595
334.0,862.0,1.0,1.0,442.0,12.0,997.0,18.0,923.0,63.0,111.0,93.0,630.0,16.0,1.890468e-05,32.4594,153147.4,5265529.0,52.4,12.5834
660.0,785.0,1.0,1.0,902.0,66.0,653.0,9.0,560.0,37.0,198.0,82.0,193.0,19.0,8.851039e-05,42.67691,153147.4,19841090.0,80.7594,58.4983
211.0,886.0,1.0,2.0,924.0,65.0,629.0,15.0,592.0,42.0,187.0,87.0,173.0,4.0,1.236883e-05,28.67175,238315.2,4324649.0,38.5048,7.78079
446.0,390.0,1.0,2.0,289.0,93.0,491.0,12.0,147.0,17.0,795.0,79.0,459.0,56.0,0.0006385133,20.37584,8193758.0,116340400.0,13.4836,7.45555
262.0,857.0,1.0,1.0,328.0,15.0,935.0,15.0,924.0,68.0,180.0,93.0,593.0,23.0,2.496898e-05,57.21606,16783.42,10472090.0,62.332,20.8125
725.0,719.0,2.0,1.0,794.0,88.0,787.0,21.0,728.0,27.0,130.0,35.0,905.0,24.0,0.0001345514,42.67161,238315.2,30874990.0,77.2126,55.5398
864.0,774.0,1.0,1.0,794.0,91.0,932.0,21.0,746.0,27.0,100.0,36.0,534.0,16.0,6.695898e-05,60.57565,40642.28,30874990.0,59.9952,18.5637
753.0,692.0,1.0,1.0,371.0,7.0,506.0,67.0,925.0,31.0,557.0,47.0,828.0,44.0,0.0001426455,32.69448,577079.0,25358040.0,72.7329,28.0423
734.0,373.0,1.0,1.0,984.0,14.0,965.0,66.0,178.0,73.0,611.0,40.0,797.0,3.0,7.034649e-05,23.84962,1397391.0,19841090.0,67.4742,20.9263
528.0,735.0,4.0,1.0,613.0,83.0,317.0,25.0,411.0,66.0,831.0,83.0,782.0,22.0,0.0002220512,65.36308,26117.46,39459980.0,70.2092,25.3502
502.0,843.0,1.0,2.0,869.0,42.0,524.0,43.0,508.0,59.0,560.0,84.0,969.0,86.0,8.416252e-05,43.4777,370846.0,39459980.0,65.9992,28.8984
582.0,277.0,3.0,9.0,523.0,47.0,876.0,64.0,624.0,20.0,247.0,38.0,522.0,17.0,0.001386913,30.02609,2174500.0,1061540000.0,-23.2384,-12.3742
344.0,807.0,1.0,1.0,451.0,19.0,977.0,24.0,860.0,74.0,204.0,89.0,603.0,25.0,6.532006e-05,60.83298,26117.46,25358040.0,62.2274,26.6677
695.0,775.0,2.0,1.0,199.0,13.0,644.0,13.0,210.0,45.0,323.0,87.0,960.0,16.0,5.204899e-05,58.6298,26117.46,16295760.0,66.6457,14.3625
726.0,626.0,2.0,1.0,208.0,82.0,674.0,22.0,251.0,43.0,321.0,86.0,912.0,24.0,0.00027523,59.16497,98416.24,116340400.0,101.937,21.6305
888.0,771.0,1.0,1.0,794.0,88.0,887.0,9.0,592.0,43.0,140.0,36.0,893.0,20.0,3.086044e-05,38.22412,153147.4,10472090.0,65.9981,21.5406
789.0,431.0,4.0,2.0,236.0,13.0,648.0,12.0,221.0,3.0,395.0,82.0,679.0,48.0,0.0005903493,35.85296,238315.2,12750420.0,131.013,17.1436
441.0,876.0,3.0,3.0,511.0,83.0,801.0,64.0,618.0,74.0,372.0,48.0,940.0,37.0,3.824936e-05,64.04688,10785.12,12750420.0,62.3066,15.2201
264.0,784.0,1.0,1.0,444.0,14.0,976.0,18.0,848.0,74.0,215.0,93.0,593.0,19.0,6.76512e-05,60.07102,40642.28,25358040.0,64.4954,30.0951
544.0,864.0,3.0,2.0,599.0,15.0,119.0,32.0,153.0,18.0,530.0,26.0,190.0,71.0,8.097398e-05,16.1583,898000.8,4324649.0,107.447,37.153
764.0,693.0,2.0,3.0,296.0,69.0,527.0,75.0,909.0,31.0,716.0,50.0,816.0,42.0,0.0004192736,36.82935,1397391.0,231377800.0,7.81716,2.04052
472.0,868.0,4.0,2.0,507.0,90.0,786.0,56.0,613.0,71.0,368.0,49.0,913.0,26.0,3.737586e-05,60.18927,10785.12,10472090.0,42.5852,6.09976
660.0,859.0,2.0,1.0,928.0,94.0,870.0,28.0,551.0,53.0,518.0,83.0,944.0,47.0,3.3569e-05,54.48539,26117.46,10472090.0,64.041,14.4188
665.0,840.0,1.0,2.0,882.0,99.0,825.0,30.0,537.0,52.0,465.0,69.0,923.0,47.0,4.575162e-05,45.54122,153147.4,25358040.0,56.8494,23.1191
330.0,679.0,8.0,2.0,926.0,79.0,989.0,51.0,728.0,58.0,995.0,84.0,966.0,47.0,0.0003147688,38.8111,238315.2,74763430.0,48.2227,13.7912
493.0,887.0,4.0,3.0,575.0,14.0,101.0,32.0,459.0,15.0,530.0,66.0,187.0,68.0,0.0001244666,59.00714,10785.12,12750420.0,117.857,21.8798
771.0,955.0,1.0,3.0,288.0,67.0,560.0,75.0,592.0,8.0,687.0,44.0,127.0,42.0,2.362386e-05,58.63884,16783.42,10472090.0,64.7306,17.4372
492.0,887.0,1.0,2.0,964.0,30.0,567.0,43.0,492.0,44.0,339.0,92.0,993.0,88.0,4.272637e-05,62.59457,16783.42,19841090.0,64.6219,22.1897
530.0,717.0,5.0,1.0,634.0,83.0,295.0,22.0,357.0,99.0,754.0,96.0,801.0,16.0,0.0002302383,64.58355,26117.46,30874990.0,68.7686,22.7644
503.0,899.0,1.0,3.0,491.0,5.0,828.0,62.0,436.0,65.0,304.0,51.0,225.0,38.0,2.888909e-05,31.62374,238315.2,8193759.0,81.5877,41.2777
234.0,729.0,1.0,3.0,937.0,64.0,800.0,8.0,646.0,32.0,383.0,86.0,217.0,14.0,9.945496e-05,37.50672,370846.0,25358040.0,100.446,33.8131
259.0,703.0,4.0,7.0,815.0,89.0,550.0,21.0,643.0,98.0,441.0,65.0,624.0,26.0,0.0001820246,36.08958,370846.0,181038800.0,4.97138,5.40051
493.0,887.0,4.0,3.0,497.0,14.0,100.0,32.0,459.0,15.0,548.0,66.0,266.0,67.0,0.0001065228,37.92158,98416.24,8193759.0,115.147,25.9179
473.0,869.0,4.0,3.0,554.0,1.0,813.0,63.0,618.0,66.0,357.0,53.0,312.0,37.0,4.95044e-05,30.15833,63244.55,1785947.0,94.1365,38.8968
466.0,880.0,1.0,2.0,952.0,35.0,570.0,43.0,492.0,57.0,387.0,86.0,997.0,85.0,4.593677e-05,59.33471,40642.28,25358040.0,62.1989,22.9168
331.0,400.0,7.0,3.0,488.0,52.0,127.0,42.0,345.0,44.0,214.0,12.0,281.0,64.0,0.002918185,12.32201,5265528.0,1061540000.0,84.5695,0.0
655.0,762.0,1.0,3.0,902.0,66.0,788.0,10.0,598.0,29.0,439.0,96.0,165.0,3.0,5.324528e-05,43.67598,153147.4,19841090.0,67.0031,30.2432
757.0,881.0,1.0,1.0,979.0,6.0,958.0,57.0,207.0,73.0,136.0,44.0,795.0,18.0,1.867973e-05,53.6624,26117.46,10472090.0,43.1171,7.73996
339.0,856.0,5.0,1.0,961.0,83.0,888.0,26.0,355.0,88.0,306.0,88.0,339.0,16.0,2.955323e-05,49.19834,16783.42,4324649.0,75.785,15.5386
491.0,820.0,1.0,2.0,866.0,31.0,525.0,39.0,552.0,64.0,345.0,20.0,993.0,82.0,7.218843e-05,23.0093,1397391.0,16295760.0,76.2022,52.899
528.0,739.0,8.0,1.0,595.0,69.0,295.0,22.0,357.0,64.0,754.0,83.0,804.0,23.0,0.0002024187,63.95041,16783.42,19841090.0,86.0049,32.8885
695.0,775.0,1.0,1.0,199.0,13.0,618.0,13.0,210.0,40.0,323.0,87.0,960.0,16.0,5.365936e-05,59.06366,40642.28,30874990.0,53.8547,12.5728
470.0,866.0,1.0,2.0,963.0,32.0,524.0,43.0,496.0,61.0,221.0,18.0,997.0,80.0,4.03895e-05,26.44211,898000.8,12750420.0,65.1259,53.6965
466.0,862.0,1.0,1.0,912.0,28.0,515.0,43.0,528.0,59.0,555.0,16.0,981.0,85.0,3.719807e-05,17.42065,898000.8,6729644.0,48.4177,11.6558
923.0,718.0,1.0,1.0,786.0,91.0,932.0,15.0,752.0,27.0,169.0,35.0,601.0,15.0,4.935497e-05,39.76216,153147.4,12750420.0,70.7354,63.693
213.0,736.0,1.0,2.0,930.0,65.0,628.0,15.0,582.0,38.0,351.0,91.0,197.0,18.0,0.0001810186,43.17262,370846.0,61404200.0,99.0078,29.0499
488.0,808.0,1.0,1.0,868.0,31.0,490.0,44.0,552.0,56.0,348.0,83.0,990.0,81.0,0.0001610488,62.32159,63244.55,61404200.0,67.3151,37.3853
854.0,841.0,1.0,1.0,811.0,99.0,870.0,33.0,636.0,14.0,558.0,82.0,674.0,84.0,8.849163e-05,61.50619,26117.46,25358040.0,69.218,24.6178
489.0,911.0,1.0,1.0,569.0,4.0,809.0,53.0,590.0,71.0,332.0,52.0,310.0,28.0,2.025827e-05,50.56903,40642.28,10472090.0,61.7731,14.4675
563.0,727.0,2.0,1.0,612.0,81.0,884.0,72.0,393.0,89.0,342.0,83.0,353.0,21.0,0.0003170676,54.97977,238315.2,116340400.0,93.9604,25.9068
915.0,745.0,1.0,1.0,796.0,94.0,869.0,15.0,719.0,29.0,170.0,34.0,991.0,15.0,4.295394e-05,58.03977,26117.46,19841090.0,58.5673,16.4245
465.0,857.0,4.0,3.0,507.0,85.0,790.0,64.0,618.0,71.0,376.0,47.0,927.0,38.0,5.46821e-05,64.43506,10785.12,12750420.0,82.5791,39.6362
551.0,916.0,1.0,3.0,598.0,8.0,165.0,21.0,186.0,19.0,464.0,65.0,211.0,24.0,2.436901e-05,55.532,26117.46,12750420.0,69.5937,22.9088
770.0,914.0,1.0,3.0,329.0,12.0,749.0,74.0,595.0,18.0,535.0,89.0,127.0,52.0,5.392269e-05,54.58221,40642.28,16295760.0,84.401,29.3873
731.0,719.0,2.0,1.0,794.0,91.0,763.0,21.0,728.0,36.0,164.0,36.0,905.0,25.0,0.0001372466,63.67798,26117.46,39459980.0,76.7226,55.2357
272.0,683.0,6.0,1.0,982.0,82.0,985.0,64.0,174.0,57.0,153.0,38.0,875.0,18.0,0.0003118572,53.99462,63244.55,30874990.0,99.1091,35.3892
608.0,793.0,1.0,1.0,879.0,66.0,775.0,11.0,600.0,45.0,205.0,97.0,155.0,5.0,5.113631e-05,60.32738,26117.46,19841090.0,62.3457,18.2939
697.0,856.0,1.0,2.0,906.0,83.0,823.0,27.0,709.0,18.0,535.0,83.0,954.0,82.0,5.523111e-05,65.40174,16783.42,19841090.0,70.269,32.4401
717.0,821.0,1.0,1.0,902.0,88.0,753.0,28.0,734.0,18.0,592.0,82.0,928.0,79.0,9.902338e-05,67.42014,16783.42,39459980.0,62.2617,22.3207
755.0,729.0,1.0,1.0,433.0,15.0,159.0,63.0,376.0,33.0,137.0,50.0,862.0,41.0,0.0002287824,53.85838,238315.2,74763430.0,82.9807,31.6585
501.0,851.0,2.0,3.0,488.0,74.0,826.0,66.0,592.0,66.0,388.0,49.0,319.0,40.0,6.702832e-05,33.63615,370846.0,16295760.0,105.22,36.5507
887.0,770.0,1.0,1.0,840.0,88.0,940.0,14.0,630.0,44.0,141.0,36.0,964.0,21.0,3.811932e-05,42.44681,153147.4,16295760.0,60.7538,18.6137
739.0,691.0,3.0,1.0,337.0,18.0,892.0,63.0,899.0,28.0,565.0,46.0,829.0,45.0,0.0002517483,43.10769,238315.2,25358040.0,95.8313,25.4877
718.0,829.0,1.0,6.0,536.0,75.0,982.0,55.0,173.0,57.0,209.0,33.0,779.0,18.0,5.294003e-05,57.4058,98416.24,48044980.0,73.5287,26.5855
555.0,896.0,2.0,5.0,273.0,80.0,927.0,79.0,285.0,88.0,325.0,82.0,401.0,18.0,2.745385e-05,59.18687,16783.42,12750420.0,63.0594,23.1507
268.0,860.0,1.0,1.0,385.0,15.0,912.0,15.0,871.0,69.0,110.0,88.0,663.0,23.0,2.296267e-05,55.56687,16783.42,10472090.0,60.2166,17.5633
488.0,906.0,1.0,2.0,602.0,9.0,163.0,27.0,612.0,17.0,502.0,65.0,318.0,67.0,5.509748e-05,59.00158,26117.46,19841090.0,76.3094,34.2485
454.0,899.0,2.0,3.0,479.0,76.0,798.0,65.0,562.0,66.0,390.0,49.0,936.0,38.0,2.505596e-05,63.54859,10785.12,12750420.0,43.0982,8.21171
747.0,607.0,5.0,1.0,440.0,82.0,623.0,22.0,220.0,44.0,352.0,74.0,921.0,22.0,0.0002309586,41.16882,238315.2,25358040.0,115.019,30.8661
696.0,966.0,2.0,2.0,899.0,85.0,761.0,29.0,732.0,18.0,591.0,83.0,967.0,78.0,5.673999e-06,62.9887,1181.114,1397392.0,69.335,15.3772
337.0,791.0,1.0,1.0,376.0,22.0,958.0,26.0,872.0,79.0,162.0,89.0,642.0,29.0,8.901899e-05,60.54022,40642.28,39459980.0,63.8024,41.4122
669.0,331.0,3.0,1.0,407.0,5.0,645.0,12.0,153.0,3.0,396.0,35.0,671.0,47.0,0.0002970581,20.998,577079.0,5265529.0,101.509,29.0775
531.0,906.0,1.0,3.0,603.0,15.0,141.0,40.0,478.0,20.0,542.0,50.0,318.0,66.0,6.29515e-05,61.70888,26117.46,30874990.0,77.9822,31.678
232.0,827.0,5.0,5.0,603.0,83.0,298.0,72.0,412.0,90.0,817.0,80.0,806.0,15.0,0.0001718759,18.10726,898000.8,6729644.0,67.6857,17.9183
493.0,906.0,2.0,3.0,618.0,9.0,142.0,27.0,456.0,19.0,543.0,61.0,318.0,62.0,5.084763e-05,60.01909,10785.12,10472090.0,90.9933,36.7819
268.0,862.0,1.0,1.0,439.0,14.0,894.0,15.0,884.0,69.0,171.0,88.0,649.0,23.0,2.203265e-05,58.24441,16783.42,10472090.0,60.9394,18.4071
235.0,886.0,1.0,1.0,954.0,64.0,652.0,10.0,611.0,44.0,294.0,87.0,193.0,12.0,1.631138e-05,51.39288,26117.46,6729644.0,68.0944,19.0026
924.0,769.0,1.0,1.0,795.0,88.0,898.0,13.0,694.0,27.0,141.0,35.0,994.0,23.0,4.003147e-05,46.58914,63244.55,12750420.0,67.3753,22.0544
347.0,836.0,1.0,1.0,404.0,15.0,975.0,19.0,882.0,69.0,169.0,93.0,608.0,17.0,3.158226e-05,50.0185,63244.55,12750420.0,54.8764,15.4648
836.0,751.0,1.0,1.0,787.0,89.0,755.0,21.0,750.0,34.0,101.0,35.0,891.0,25.0,8.918147e-05,61.08651,40642.28,39459980.0,57.7469,23.9855
695.0,758.0,1.0,1.0,174.0,71.0,619.0,8.0,241.0,41.0,694.0,73.0,856.0,14.0,3.658136e-05,31.02824,577079.0,19841090.0,48.5116,12.0416
527.0,843.0,5.0,5.0,307.0,83.0,333.0,76.0,412.0,89.0,302.0,80.0,718.0,15.0,0.0001218195,15.82376,898000.8,4324649.0,89.0128,21.234
800.0,682.0,1.0,1.0,952.0,92.0,828.0,21.0,186.0,39.0,176.0,37.0,544.0,27.0,8.945904e-05,25.24309,1397391.0,25358040.0,85.6479,39.5095
509.0,891.0,1.0,2.0,907.0,29.0,564.0,38.0,483.0,56.0,272.0,74.0,997.0,81.0,3.449629e-05,59.00043,26117.46,16295760.0,63.4908,19.6998
546.0,887.0,2.0,3.0,602.0,13.0,101.0,24.0,417.0,20.0,519.0,64.0,318.0,68.0,7.785021e-05,59.10624,16783.42,16295760.0,100.905,30.5774
595.0,939.0,1.0,3.0,521.0,8.0,113.0,20.0,172.0,12.0,505.0,42.0,197.0,27.0,1.699203e-05,55.12843,16783.42,10472090.0,65.0186,17.5347
528.0,742.0,5.0,1.0,612.0,76.0,317.0,18.0,432.0,66.0,831.0,83.0,807.0,23.0,0.0001578771,47.68416,98416.24,19841090.0,76.7386,27.8467
797.0,678.0,2.0,1.0,841.0,92.0,828.0,21.0,723.0,38.0,181.0,34.0,895.0,53.0,0.0001399563,35.54819,370846.0,19841090.0,92.4472,58.8269
623.0,770.0,1.0,2.0,903.0,62.0,792.0,8.0,568.0,33.0,371.0,97.0,235.0,4.0,4.259837e-05,61.71387,26117.46,19841090.0,63.1354,21.6051
705.0,829.0,1.0,6.0,977.0,81.0,889.0,58.0,321.0,55.0,208.0,33.0,794.0,18.0,6.005193e-05,60.50366,63244.55,61404200.0,67.2993,27.8628
690.0,780.0,1.0,1.0,195.0,73.0,612.0,4.0,192.0,29.0,379.0,89.0,950.0,19.0,2.800399e-05,35.51385,238315.2,10472090.0,70.939,19.0645
741.0,423.0,1.0,1.0,635.0,14.0,195.0,27.0,137.0,81.0,647.0,39.0,797.0,6.0,9.898212e-05,18.28223,3383769.0,19841090.0,70.7813,25.6798
395.0,886.0,2.0,2.0,509.0,85.0,842.0,66.0,589.0,66.0,381.0,49.0,945.0,38.0,3.189834e-05,63.84036,10785.12,16295760.0,38.897,6.7812
270.0,867.0,4.0,1.0,642.0,70.0,832.0,71.0,282.0,91.0,229.0,95.0,324.0,15.0,5.005861e-05,53.4843,26117.46,10472090.0,51.3911,7.22341
446.0,899.0,1.0,2.0,502.0,75.0,801.0,60.0,591.0,67.0,276.0,49.0,288.0,33.0,3.092292e-05,53.23881,63244.55,19841090.0,56.1106,18.3389
485.0,847.0,1.0,2.0,322.0,41.0,490.0,49.0,540.0,66.0,538.0,86.0,628.0,93.0,9.427593e-05,33.56119,898000.8,30874990.0,74.3684,26.5338
713.0,677.0,2.0,1.0,774.0,94.0,829.0,6.0,747.0,42.0,101.0,31.0,891.0,25.0,8.139749e-05,39.3497,153147.4,12750420.0,84.5876,62.2128
528.0,739.0,7.0,1.0,595.0,67.0,295.0,22.0,357.0,64.0,757.0,83.0,804.0,22.0,0.0002005403,64.3907,16783.42,19841090.0,82.4864,31.6477
479.0,845.0,1.0,2.0,912.0,30.0,523.0,47.0,498.0,59.0,553.0,81.0,993.0,86.0,8.653236e-05,46.36102,238315.2,39459980.0,67.4153,29.2918
272.0,828.0,6.0,1.0,632.0,76.0,823.0,72.0,353.0,89.0,318.0,75.0,336.0,16.0,9.596079e-05,60.25244,16783.42,12750420.0,70.2072,14.2247
592.0,937.0,1.0,3.0,604.0,9.0,110.0,23.0,172.0,20.0,550.0,60.0,209.0,25.0,1.828224e-05,55.69618,26117.46,10472090.0,57.9912,14.851
576.0,866.0,1.0,2.0,484.0,31.0,494.0,46.0,576.0,50.0,343.0,84.0,998.0,83.0,6.639933e-05,61.15773,40642.28,39459980.0,63.2743,31.0397
582.0,241.0,6.0,6.0,523.0,68.0,156.0,24.0,264.0,20.0,951.0,64.0,702.0,50.0,0.001486164,25.95092,2174500.0,438383300.0,4.11368,3.52958
284.0,798.0,1.0,1.0,366.0,20.0,934.0,19.0,882.0,75.0,160.0,93.0,645.0,32.0,7.645367e-05,58.41689,40642.28,25358040.0,67.5032,45.3987
520.0,798.0,2.0,5.0,640.0,77.0,848.0,71.0,443.0,87.0,323.0,82.0,335.0,15.0,0.0001396361,60.82169,63244.55,181038800.0,37.8216,13.0071
704.0,424.0,1.0,1.0,984.0,9.0,208.0,66.0,178.0,73.0,611.0,44.0,829.0,3.0,6.815358e-05,24.17345,1397391.0,16295760.0,68.0035,19.9389
342.0,797.0,1.0,4.0,788.0,19.0,971.0,16.0,878.0,81.0,386.0,93.0,556.0,31.0,5.711327e-05,37.39179,238315.2,16295760.0,87.9419,44.6358
245.0,849.0,4.0,5.0,588.0,80.0,874.0,73.0,414.0,92.0,819.0,89.0,810.0,18.0,5.626116e-05,49.14686,63244.55,12750420.0,79.1897,24.1806
627.0,809.0,1.0,2.0,900.0,61.0,849.0,10.0,582.0,40.0,379.0,96.0,217.0,6.0,3.337113e-05,58.13977,26117.46,16295760.0,65.5018,22.0499
503.0,852.0,2.0,3.0,479.0,81.0,781.0,65.0,592.0,66.0,386.0,49.0,942.0,38.0,6.04622e-05,64.59405,16783.42,25358040.0,68.553,33.7605
493.0,887.0,4.0,3.0,599.0,15.0,113.0,33.0,462.0,15.0,530.0,66.0,190.0,69.0,0.0001216042,59.20365,10785.12,12750420.0,117.375,22.3523
584.0,873.0,1.0,2.0,949.0,30.0,551.0,49.0,507.0,59.0,477.0,86.0,993.0,84.0,5.480195e-05,59.32436,40642.28,25358040.0,60.5264,22.8318
867.0,771.0,1.0,1.0,731.0,91.0,887.0,10.0,591.0,43.0,139.0,36.0,895.0,19.0,3.618706e-05,41.98111,153147.4,16295760.0,62.2406,18.3302
701.0,836.0,2.0,2.0,901.0,79.0,823.0,28.0,719.0,18.0,525.0,83.0,971.0,83.0,7.776498e-05,66.88431,6930.448,16295760.0,87.9342,41.879
396.0,787.0,1.0,1.0,453.0,28.0,987.0,16.0,870.0,72.0,184.0,86.0,602.0,13.0,4.980072e-05,58.75017,40642.28,25358040.0,53.9714,17.3158
524.0,876.0,5.0,5.0,279.0,83.0,845.0,26.0,368.0,94.0,288.0,89.0,346.0,23.0,2.37002e-05,41.06687,26117.46,2779135.0,101.055,35.0727
470.0,921.0,1.0,2.0,964.0,30.0,585.0,34.0,492.0,57.0,338.0,74.0,997.0,97.0,1.896482e-05,52.79986,26117.46,10472090.0,63.2398,16.9697
379.0,794.0,1.0,1.0,452.0,30.0,978.0,24.0,872.0,78.0,184.0,89.0,638.0,25.0,7.543615e-05,61.55651,40642.28,30874990.0,60.4001,29.5835
789.0,390.0,6.0,3.0,228.0,14.0,612.0,12.0,169.0,3.0,382.0,79.0,691.0,48.0,0.0005929743,34.20798,153147.4,12750420.0,53.7332,15.3908
799.0,451.0,2.0,1.0,746.0,76.0,994.0,21.0,776.0,41.0,175.0,37.0,934.0,21.0,0.0002012145,41.0093,370846.0,30874990.0,96.6285,58.5176
660.0,685.0,1.0,3.0,989.0,63.0,837.0,9.0,540.0,36.0,387.0,87.0,272.0,4.0,8.950961e-05,63.74059,40642.28,48044980.0,81.698,28.9235
